date,week,sunrise_hour,sunrise_min,sunrise_sec,sunset_hour,sunset_min,sunset_sec,season,is_holiday,is_weekend,snow,snowdepth,temp,precip,precipprob,preciptype,windgust,winddir,solarradiation,moonphase,conditions,Offense Count
2012-04-20,Friday,6,48,58,19,51,58,Spring,0,0,0.0,0.0,68.6,0.577,100,rain,32.0,310.3,201.9,0.98,rain,357
2018-04-16,Monday,6,53,39,19,49,13,Spring,0,0,0.0,0.0,66.6,0.0,0,none,20.8,159.4,80.2,0.02,clear,379
2011-08-05,Friday,6,43,9,20,11,25,Summer,0,0,0.0,0.0,89.0,0.0,0,none,25.5,175.5,321.8,0.21,clear,334
2010-07-24,Saturday,6,36,13,20,19,26,Summer,0,1,0.0,0.0,84.6,0.0,0,none,46.3,116.7,173.8,0.45,clear,359
2014-06-30,Monday,6,24,15,20,26,1,Summer,0,0,0.0,0.0,83.9,0.0,0,none,22.8,155.1,,0.11,cloudy,285
2015-07-08,Wednesday,6,27,32,20,25,23,Summer,0,0,0.0,0.0,84.8,0.0,0,none,28.3,144.4,312.1,0.75,cloudy,377
2012-06-24,Sunday,6,22,27,20,25,38,Summer,0,1,0.0,0.0,89.4,0.0,0,none,19.7,4.5,336.1,0.18,clear,364
2011-09-24,Saturday,7,10,43,19,15,55,Autumn,0,1,0.0,0.0,82.1,0.0,0,none,21.9,162.1,276.0,0.91,cloudy,357
2021-03-08,Monday,6,39,0,18,25,41,Spring,0,0,0.0,0.0,59.6,0.0,0,none,30.0,120.6,177.1,0.83,cloudy,682
2015-05-29,Friday,6,22,17,20,15,44,Spring,0,0,0.0,0.0,79.1,0.065,100,rain,17.2,175.9,138.3,0.37,rain,342
2010-06-12,Saturday,6,20,24,20,22,24,Summer,0,1,0.0,0.0,84.5,0.0,0,none,25.7,146.8,210.5,0.0,cloudy,379
2018-07-27,Friday,6,38,1,20,17,38,Summer,0,0,0.0,0.0,87.3,0.0,0,none,11.4,237.6,162.0,0.5,cloudy,686
2017-09-24,Sunday,7,11,0,19,15,15,Autumn,0,1,0.0,0.0,82.4,0.001,100,rain,19.7,26.9,255.7,0.14,rain,278
2022-03-20,Sunday,7,25,9,19,33,3,Spring,0,1,0.0,0.0,62.7,0.0,0,none,33.5,119.7,210.0,0.59,cloudy,720
2011-09-10,Saturday,7,3,16,19,33,16,Autumn,0,1,0.0,0.0,82.7,0.0,0,none,25.7,189.4,289.3,0.44,clear,398
2020-12-29,Tuesday,7,16,16,17,31,34,Winter,0,0,0.0,0.0,64.9,0.0,0,none,37.6,132.3,33.3,0.5,cloudy,723
2013-12-02,Monday,7,0,18,17,21,40,Winter,0,0,0.0,0.0,67.6,0.0,0,none,23.0,219.5,167.7,0.0,clear,414
2011-07-02,Saturday,6,24,54,20,26,0,Summer,0,1,0.0,0.0,85.6,0.187,100,rain,38.6,181.5,328.2,0.05,rain,360
2019-01-03,Thursday,7,17,22,17,34,42,Winter,0,0,0.0,0.0,48.3,0.109,100,rain,23.8,314.5,34.9,0.92,rain,646
2022-05-09,Monday,6,32,30,20,3,47,Spring,0,0,0.0,0.0,81.7,0.0,0,none,31.1,144.5,251.7,0.29,cloudy,681
2021-06-24,Thursday,6,22,26,20,25,39,Summer,0,0,0.0,0.0,84.6,0.006,100,rain,25.1,149.8,152.7,0.5,rain,737
2016-06-09,Thursday,6,20,25,20,21,27,Summer,0,0,0.0,0.0,82.7,0.0,0,none,21.8,60.2,259.8,0.15,clear,347
2020-06-13,Saturday,6,20,32,20,23,0,Summer,0,1,0.0,0.0,82.9,0.0,0,none,24.5,51.6,125.8,0.75,cloudy,716
2016-09-07,Wednesday,7,2,6,19,35,59,Autumn,0,0,0.0,0.0,84.0,0.032,100,rain,25.0,106.9,271.0,0.21,rain,394
2020-12-26,Saturday,7,15,14,17,29,39,Winter,0,1,0.0,0.0,57.1,0.0,0,none,21.9,154.9,27.5,0.39,clear,640
2015-02-05,Thursday,7,8,59,18,2,20,Winter,0,0,0.0,0.0,47.4,0.001,100,rain,24.2,333.2,78.4,0.56,rain,282
2011-10-03,Monday,7,15,43,19,4,55,Autumn,0,0,0.0,0.0,72.1,0.0,0,none,19.5,94.5,270.2,0.25,clear,373
2018-01-24,Wednesday,7,15,15,17,52,16,Winter,0,0,0.0,0.0,53.7,0.0,0,none,17.2,26.0,166.5,0.25,clear,360
2011-09-30,Friday,7,14,1,19,8,33,Autumn,0,0,0.0,0.0,79.3,0.0,0,none,24.2,20.9,247.1,0.11,clear,373
2019-12-01,Sunday,6,59,9,17,21,41,Winter,0,1,0.0,0.0,60.6,0.0,0,none,26.0,326.6,143.8,0.16,clear,671
2018-01-23,Tuesday,7,15,37,17,51,24,Winter,0,0,0.0,0.0,54.6,0.0,0,none,12.8,334.4,164.2,0.23,clear,339
2015-09-28,Monday,7,12,55,19,10,57,Autumn,0,0,0.0,0.0,72.7,0.17,100,rain,20.8,330.0,111.9,0.52,rain,319
2023-02-19,Sunday,6,57,32,18,13,32,Winter,0,1,0.0,0.0,61.0,0.0,0,none,19.7,160.4,125.5,0.98,cloudy,709
2019-12-12,Thursday,7,7,18,17,23,0,Winter,0,0,0.0,0.0,53.9,0.0,0,none,0.0,41.6,100.8,0.52,cloudy,604
2019-12-04,Wednesday,7,1,30,17,21,43,Winter,0,0,0.0,0.0,63.1,0.0,0,none,11.4,10.8,138.2,0.25,clear,638
2019-08-29,Thursday,6,56,54,19,47,31,Summer,0,0,0.0,0.0,85.1,0.009,100,rain,29.8,51.2,214.0,0.98,rain,612
2012-07-10,Tuesday,6,28,50,20,24,49,Summer,0,0,0.0,0.0,76.7,0.254,100,rain,20.6,243.3,102.3,0.75,rain,364
2011-07-01,Friday,6,24,31,20,26,1,Summer,0,0,0.0,0.0,86.2,0.089,100,rain,22.6,161.4,335.1,0.0,rain,449
2019-11-26,Tuesday,6,55,7,17,22,12,Autumn,0,0,0.0,0.0,76.2,0.0,0,none,33.5,191.9,44.1,0.0,cloudy,639
2015-03-16,Monday,7,30,16,19,30,24,Spring,0,0,0.0,0.0,66.7,0.0,0,none,0.0,32.6,254.9,0.87,cloudy,299
2015-07-22,Wednesday,6,34,57,20,20,36,Summer,0,0,0.0,0.0,86.6,0.0,0,none,26.7,177.8,237.0,0.22,cloudy,370
2015-03-01,Sunday,6,47,24,18,20,39,Spring,0,1,0.0,0.0,57.0,0.038,100,rain,21.9,14.5,153.4,0.36,rain,325
2014-07-01,Tuesday,6,24,38,20,26,1,Summer,0,0,0.0,0.0,84.1,0.0,0,none,20.8,136.9,,0.14,cloudy,19
2019-06-23,Sunday,6,22,1,20,25,23,Summer,0,1,0.0,0.0,86.8,0.001,100,rain,25.2,172.9,184.2,0.71,rain,596
2023-01-25,Wednesday,7,14,59,17,52,59,Winter,0,0,0.0,0.0,46.2,0.0,0,none,32.1,324.6,130.0,0.13,cloudy,671
2015-09-29,Tuesday,7,13,28,19,9,44,Autumn,0,0,0.0,0.0,77.6,0.073,100,rain,20.8,347.5,240.0,0.55,rain,344
2021-11-04,Thursday,7,37,35,18,32,9,Autumn,0,0,0.0,0.0,52.4,0.0,0,none,24.7,7.7,31.6,0.0,cloudy,714
2019-08-15,Thursday,6,49,4,20,2,28,Summer,0,0,0.0,0.0,86.3,0.0,0,none,17.2,5.0,222.9,0.5,cloudy,662
2022-03-19,Saturday,7,26,21,19,32,27,Spring,0,1,0.0,0.0,63.2,0.0,0,none,20.0,53.0,215.8,0.55,cloudy,743
2023-06-29,Thursday,6,23,53,20,26,4,Summer,0,0,0.0,0.0,86.5,0.0,0,none,25.3,181.7,153.0,0.38,clear,745
2012-04-16,Monday,6,53,10,19,49,30,Spring,0,0,0.0,0.0,67.5,0.893,100,rain,32.9,54.7,81.0,0.84,rain,347
2011-08-25,Thursday,6,54,39,19,52,4,Summer,0,0,0.0,0.0,82.9,0.078,100,rain,41.4,106.2,259.6,0.89,rain,341
2015-12-25,Friday,7,14,29,17,28,35,Winter,1,0,0.0,0.0,77.0,0.003,100,rain,24.2,138.9,141.5,0.5,rain,221
2020-06-10,Wednesday,6,20,26,20,21,54,Summer,0,0,0.0,0.0,84.7,0.029,100,rain,23.0,9.2,206.4,0.66,rain,693
2016-12-06,Tuesday,7,3,33,17,21,57,Winter,0,0,0.0,0.0,58.2,0.0,0,none,0.0,289.8,169.6,0.25,cloudy,344
2021-09-15,Wednesday,7,6,14,19,26,26,Autumn,0,0,0.0,0.0,75.3,0.002,100,rain,24.2,342.7,41.7,0.31,rain,722
2014-05-02,Friday,6,38,4,19,59,13,Spring,0,0,0.0,0.0,69.0,0.0,0,none,17.2,324.8,,0.11,clear,333
2021-08-05,Thursday,6,43,32,20,11,0,Summer,0,0,0.0,0.0,81.7,0.002,100,rain,21.9,106.1,42.6,0.91,rain,744
2016-10-31,Monday,7,34,39,18,35,3,Autumn,0,0,0.0,0.0,73.7,0.0,0,none,20.9,116.7,190.1,0.03,cloudy,332
2017-05-09,Tuesday,6,32,18,20,3,52,Spring,0,0,0.0,0.0,75.1,0.002,100,rain,23.0,127.1,256.4,0.46,rain,352
2012-12-06,Thursday,7,3,32,17,21,57,Winter,0,0,0.0,0.0,63.4,0.0,0,none,18.3,116.7,164.2,0.75,cloudy,361
2014-11-11,Tuesday,6,42,54,17,27,46,Autumn,1,0,0.0,0.0,61.6,0.004,100,rain,28.3,329.7,,0.65,rain,342
2023-01-24,Tuesday,7,15,22,17,52,7,Winter,0,0,0.0,0.0,53.4,0.818,100,rain,58.4,109.1,11.5,0.1,rain,609
2013-07-07,Sunday,6,27,17,20,25,28,Summer,0,1,0.0,0.0,82.4,0.001,100,rain,24.8,151.8,227.1,0.98,rain,348
2018-03-28,Wednesday,7,15,32,19,37,48,Spring,0,0,0.0,0.0,72.3,0.099,100,rain,28.2,150.7,13.2,0.4,rain,314
2022-11-30,Wednesday,6,58,36,17,21,44,Autumn,0,0,0.0,0.0,59.0,0.0,0,none,36.4,9.8,104.0,0.25,cloudy,704
2015-01-11,Sunday,7,18,2,17,40,57,Winter,0,1,0.0,0.0,44.6,0.205,100,rain,26.4,11.7,81.8,0.71,rain,302
2021-07-12,Monday,6,29,49,20,24,24,Summer,0,0,0.0,0.0,81.1,0.028,100,rain,30.4,187.2,53.2,0.09,rain,683
2012-10-16,Tuesday,7,24,5,18,49,14,Autumn,0,0,0.0,0.0,68.4,0.536,100,rain,16.1,97.1,93.8,0.04,rain,327
2018-08-29,Wednesday,6,57,1,19,47,14,Summer,0,0,0.0,0.0,80.6,0.067,100,rain,30.2,100.8,97.2,0.61,rain,657
2013-08-19,Monday,6,51,35,19,57,57,Summer,0,0,0.0,0.0,83.5,0.0,0,none,18.3,107.4,307.5,0.45,clear,409
2011-04-21,Thursday,6,48,42,19,52,7,Spring,0,0,0.0,0.0,77.4,0.0,0,none,31.1,145.1,296.7,0.62,cloudy,342
2019-04-23,Tuesday,6,46,39,19,53,24,Spring,0,0,0.0,0.0,71.9,0.001,100,rain,13.9,106.5,63.6,0.64,rain,586
2014-07-10,Thursday,6,28,37,20,24,56,Summer,0,0,0.0,0.0,84.5,0.0,0,none,20.8,176.5,,0.44,cloudy,6
2020-10-20,Tuesday,7,26,48,18,45,4,Autumn,0,0,0.0,0.0,77.2,0.0,0,none,24.2,126.2,56.9,0.13,cloudy,713
2021-08-24,Tuesday,6,54,27,19,52,35,Summer,0,0,0.0,0.0,86.0,0.0,0,none,21.9,166.7,55.6,0.57,cloudy,648
2017-01-14,Saturday,7,17,45,17,43,51,Winter,0,1,0.0,0.0,65.8,0.004,100,rain,19.7,111.8,147.6,0.57,rain,413
2016-09-06,Tuesday,7,1,34,19,37,12,Autumn,0,0,0.0,0.0,84.8,0.0,0,none,19.7,99.7,250.8,0.17,clear,356
2016-12-18,Sunday,7,11,26,17,25,24,Winter,0,1,0.0,0.0,38.2,0.006,100,rain,37.0,348.5,109.3,0.66,rain,362
2013-10-05,Saturday,7,17,10,19,1,56,Autumn,0,1,0.0,0.0,82.9,0.001,100,rain,22.1,349.0,246.3,0.02,rain,316
2012-01-10,Tuesday,7,18,3,17,39,55,Winter,0,0,0.0,0.0,49.5,0.001,100,rain,27.0,303.6,161.3,0.55,rain,358
2019-10-09,Wednesday,7,19,17,18,57,48,Autumn,0,0,0.0,0.0,78.4,0.0,0,none,11.4,100.0,129.2,0.36,cloudy,594
2016-08-01,Monday,6,41,16,20,13,54,Summer,0,0,0.0,0.0,86.9,0.001,100,rain,23.0,67.7,296.1,0.96,rain,414
2012-05-17,Thursday,6,27,4,20,9,4,Spring,0,0,0.0,0.0,79.5,0.0,0,none,0.0,173.0,332.6,0.89,clear,365
2013-02-14,Thursday,7,1,38,18,10,1,Winter,0,0,0.0,0.0,54.4,0.0,0,none,16.1,127.7,230.0,0.14,clear,319
2012-09-24,Monday,7,11,7,19,14,58,Autumn,0,0,0.0,0.0,80.9,0.0,0,none,20.8,177.0,257.7,0.31,clear,363
2013-08-30,Friday,6,57,40,19,45,49,Summer,0,0,0.0,0.0,85.8,0.0,0,none,21.5,198.9,280.6,0.81,clear,436
2011-06-26,Sunday,6,22,48,20,25,46,Summer,0,1,0.0,0.0,85.7,0.0,0,none,23.3,164.5,343.5,0.85,cloudy,316
2013-01-04,Friday,7,17,37,17,35,47,Winter,0,0,0.0,0.0,47.1,0.0,0,none,20.8,47.7,93.3,0.75,cloudy,348
2013-02-06,Wednesday,7,7,57,18,3,34,Winter,0,0,0.0,0.0,63.9,0.347,100,rain,30.1,112.6,84.8,0.87,rain,351
2020-12-25,Friday,7,14,50,17,29,3,Winter,1,0,0.0,0.0,51.2,0.0,0,none,24.2,262.9,27.3,0.36,clear,534
2023-03-16,Thursday,7,30,13,19,30,28,Spring,0,0,0.0,0.0,68.4,0.04,100,rain,37.3,159.2,19.2,0.82,rain,682
2016-03-08,Tuesday,6,38,44,18,25,49,Spring,0,0,0.0,0.0,70.8,0.071,100,rain,35.5,127.6,101.9,0.0,rain,345
2020-10-10,Saturday,7,20,21,18,55,48,Autumn,0,1,0.0,0.0,77.8,0.0,0,none,18.3,297.8,80.2,0.8,clear,797
2010-03-01,Monday,6,47,10,18,20,48,Spring,0,0,0.0,0.0,53.4,0.645,100,rain,35.8,17.1,179.6,0.53,rain,421
2017-10-13,Friday,7,22,2,18,52,44,Autumn,0,0,0.0,0.0,82.4,0.0,0,none,11.4,32.8,193.1,0.78,clear,287
2015-04-23,Thursday,6,46,40,19,53,23,Spring,0,0,0.0,0.0,78.3,0.0,0,none,0.0,107.5,213.1,0.16,cloudy,350
2022-09-30,Friday,7,14,14,19,8,11,Autumn,0,0,0.0,0.0,71.5,0.0,0,none,26.4,70.3,182.8,0.17,cloudy,790
2023-05-29,Monday,6,22,18,20,15,50,Spring,1,0,0.0,0.0,79.0,0.078,100,rain,19.7,127.3,92.6,0.32,rain,698
2012-12-14,Friday,7,9,3,17,23,50,Winter,0,0,0.0,0.0,61.6,0.0,0,none,21.9,128.8,67.3,0.05,cloudy,381
2017-11-17,Friday,6,48,2,17,24,41,Autumn,0,0,0.0,0.0,75.2,0.0,0,none,17.2,167.8,180.3,0.97,cloudy,355
2018-06-12,Tuesday,6,20,26,20,22,26,Summer,0,0,0.0,0.0,85.4,0.0,0,none,32.2,160.5,79.3,0.96,cloudy,704
2016-09-17,Saturday,7,7,23,19,23,39,Autumn,0,1,0.0,0.0,84.9,0.0,0,none,0.0,119.3,209.4,0.53,cloudy,345
2012-07-29,Sunday,6,39,27,20,16,1,Summer,0,1,0.0,0.0,87.1,0.0,0,none,21.9,239.4,240.6,0.38,cloudy,380
2012-12-16,Sunday,7,10,16,17,24,34,Winter,0,1,0.0,0.0,68.3,0.893,100,rain,31.1,212.8,96.8,0.11,rain,349
2010-07-07,Wednesday,6,27,9,20,25,31,Summer,0,0,0.0,0.0,79.2,1.542,100,rain,20.8,72.7,131.8,0.87,rain,371
2017-02-07,Tuesday,7,7,12,18,4,24,Winter,0,0,0.0,0.0,75.4,0.0,0,none,23.8,225.1,202.7,0.38,cloudy,348
2015-09-17,Thursday,7,6,58,19,24,35,Autumn,0,0,0.0,0.0,82.3,0.0,0,none,16.1,90.1,279.1,0.15,cloudy,320
2016-02-28,Sunday,6,48,44,18,19,47,Winter,0,1,0.0,0.0,62.8,0.0,0,none,21.9,140.2,216.6,0.7,cloudy,307
2023-04-16,Sunday,6,53,56,19,49,8,Spring,0,1,0.0,0.0,67.9,0.0,0,none,34.2,2.8,98.1,0.88,clear,679
2015-07-17,Friday,6,32,8,20,22,51,Summer,0,0,0.0,0.0,86.5,0.018,100,rain,22.2,157.7,279.6,0.05,rain,349
2017-03-27,Monday,7,16,26,19,37,21,Spring,0,0,0.0,0.0,76.4,0.0,0,none,23.0,166.2,256.8,0.0,cloudy,336
2020-12-09,Wednesday,7,5,46,17,22,28,Winter,0,0,0.0,0.0,64.5,0.0,0,none,25.3,251.4,27.2,0.83,clear,677
2023-06-27,Tuesday,6,23,12,20,25,57,Summer,0,0,0.0,0.0,87.0,0.0,0,none,23.0,206.2,228.3,0.31,cloudy,648
2010-08-15,Sunday,6,49,8,20,2,16,Summer,0,1,0.0,0.0,89.2,0.0,0,none,20.8,218.0,240.0,0.19,clear,350
2018-12-04,Tuesday,7,1,41,17,21,43,Winter,0,0,0.0,0.0,51.8,0.0,0,none,20.8,13.5,141.5,0.91,clear,657
2015-04-14,Tuesday,6,56,8,19,47,51,Spring,0,0,0.0,0.0,71.7,0.071,100,rain,25.2,285.3,137.4,0.86,rain,355
2018-04-02,Monday,7,9,35,19,40,47,Spring,0,0,0.0,0.0,74.7,0.0,0,none,29.3,158.1,47.2,0.57,cloudy,371
2022-03-14,Monday,7,32,18,19,29,21,Spring,0,0,0.0,0.0,64.7,0.047,100,rain,32.7,149.4,83.2,0.38,rain,776
2013-11-05,Tuesday,6,38,17,17,31,27,Autumn,0,0,0.0,0.0,74.3,0.0,0,none,26.5,116.2,136.5,0.08,cloudy,365
2015-12-20,Sunday,7,12,6,17,25,58,Winter,0,1,0.0,0.0,62.5,0.0,0,none,28.6,97.1,84.8,0.33,cloudy,327
2011-11-29,Tuesday,6,57,31,17,21,49,Autumn,0,0,0.0,0.0,55.3,0.0,0,none,20.6,357.9,179.4,0.15,clear,315
2013-01-29,Tuesday,7,12,53,17,56,48,Winter,0,0,0.0,0.0,72.2,0.076,100,rain,32.4,189.1,132.7,0.59,rain,397
2017-07-17,Monday,6,32,26,20,22,39,Summer,0,0,0.0,0.0,83.7,0.0,0,none,17.2,100.7,221.3,0.8,cloudy,412
2021-09-26,Sunday,7,12,8,19,12,47,Autumn,0,1,0.0,0.0,75.6,0.0,0,none,20.8,126.4,69.8,0.68,cloudy,746
2014-11-14,Friday,6,45,21,17,26,10,Autumn,0,0,0.0,0.0,41.2,0.0,0,none,19.5,359.9,,0.75,cloudy,332
2017-09-18,Monday,7,7,46,19,22,42,Autumn,0,0,0.0,0.0,81.3,1.025,100,rain,31.1,136.6,199.3,0.95,rain,321
2012-11-03,Saturday,7,36,55,18,32,43,Autumn,0,1,0.0,0.0,71.6,0.413,100,rain,28.9,183.1,121.4,0.66,rain,387
2021-05-07,Friday,6,33,48,20,2,39,Spring,0,0,0.0,0.0,75.7,0.0,0,none,27.2,137.1,131.9,0.86,clear,751
2016-03-06,Sunday,6,41,1,18,24,30,Spring,0,1,0.0,0.0,64.0,0.001,100,rain,29.3,118.7,233.1,0.92,rain,310
2010-11-10,Wednesday,6,42,4,17,28,22,Autumn,0,0,0.0,0.0,67.8,0.253,100,rain,23.0,124.9,178.8,0.15,rain,361
2016-03-31,Thursday,7,11,23,19,39,53,Spring,0,0,0.0,0.0,77.9,0.002,100,rain,23.0,207.1,249.3,0.75,rain,313
2013-11-17,Sunday,6,48,2,17,24,42,Autumn,0,1,0.0,0.0,78.0,0.0,0,none,26.1,204.6,145.6,0.5,cloudy,344
2012-11-02,Friday,7,36,9,18,33,29,Autumn,0,0,0.0,0.0,75.7,0.0,0,none,26.4,202.3,200.8,0.63,clear,419
2015-11-30,Monday,6,58,19,17,21,44,Autumn,0,0,0.0,0.0,55.9,0.0,0,none,0.0,313.2,77.8,0.66,cloudy,369
2022-05-08,Sunday,6,33,14,20,3,8,Spring,0,1,0.0,0.0,81.6,0.0,0,none,29.7,160.8,249.5,0.25,cloudy,675
2014-10-21,Tuesday,7,27,6,18,44,36,Autumn,0,0,0.0,0.0,71.8,0.0,0,none,17.2,37.6,,0.93,clear,333
2022-05-31,Tuesday,6,21,42,20,17,2,Spring,0,0,0.0,0.0,82.5,0.0,0,none,31.1,138.9,114.5,0.04,cloudy,804
2017-12-31,Sunday,7,16,44,17,32,44,Winter,0,1,0.0,0.0,47.4,0.012,100,rain,29.8,8.2,70.4,0.45,rain,247
2017-04-12,Wednesday,6,57,46,19,46,55,Spring,0,0,0.0,0.0,69.1,0.054,100,rain,21.9,83.1,257.2,0.55,rain,309
2018-08-31,Friday,6,58,6,19,44,55,Summer,0,0,0.0,0.0,84.7,0.0,0,none,20.8,90.7,185.9,0.68,cloudy,692
2020-09-17,Thursday,7,7,25,19,23,38,Autumn,0,0,0.0,0.0,82.5,0.0,0,none,20.8,33.4,80.7,0.0,cloudy,723
2019-04-06,Saturday,7,5,11,19,43,2,Spring,0,1,0.0,0.0,74.2,0.002,100,rain,18.3,100.0,113.7,0.05,rain,691
2014-02-15,Saturday,7,0,59,18,10,36,Winter,0,1,0.0,0.0,58.1,0.0,0,none,21.9,90.0,,0.53,cloudy,314
2015-04-08,Wednesday,7,2,54,19,44,13,Spring,0,0,0.0,0.0,76.1,0.0,0,none,28.6,146.6,229.7,0.65,cloudy,315
2011-03-25,Friday,7,19,30,19,35,51,Spring,0,0,0.0,0.0,72.0,0.0,0,none,26.5,163.6,263.1,0.7,cloudy,352
2016-08-04,Thursday,6,43,2,20,11,35,Summer,0,0,0.0,0.0,87.0,0.0,0,none,18.3,32.6,236.4,0.06,cloudy,395
2020-09-23,Wednesday,7,10,38,19,16,10,Autumn,0,0,0.0,0.0,73.9,0.655,100,rain,31.1,329.1,54.9,0.25,rain,669
2023-07-01,Saturday,6,24,37,20,26,6,Summer,0,1,0.0,0.0,87.6,0.0,0,none,20.8,173.5,184.8,0.44,clear,849
2016-11-30,Wednesday,6,58,56,17,21,42,Autumn,0,0,0.0,0.0,63.3,0.0,0,none,25.7,351.8,176.9,0.04,cloudy,321
2010-12-28,Tuesday,7,15,45,17,30,32,Winter,0,0,0.0,0.0,58.4,0.0,0,none,26.0,128.5,86.8,0.76,cloudy,318
2015-12-24,Thursday,7,14,3,17,28,1,Winter,0,0,0.0,0.0,72.6,0.0,0,none,17.2,128.4,151.8,0.47,cloudy,333
2013-02-08,Friday,7,6,30,18,5,13,Winter,0,0,0.0,0.0,61.6,0.0,0,none,23.0,24.3,212.4,0.94,clear,352
2020-06-25,Thursday,6,22,47,20,25,47,Summer,0,0,0.0,0.0,78.1,0.659,100,rain,26.4,169.4,93.7,0.16,rain,765
2015-11-26,Thursday,6,55,5,17,22,12,Autumn,1,0,0.0,0.0,71.7,0.001,100,rain,33.3,93.6,81.2,0.53,rain,247
2015-01-05,Monday,7,17,41,17,36,11,Winter,0,0,0.0,0.0,41.2,0.0,0,none,21.9,355.3,170.7,0.52,clear,342
2012-11-19,Monday,6,49,53,17,23,51,Autumn,0,0,0.0,0.0,63.8,0.0,0,none,0.0,131.1,174.6,0.2,clear,373
2010-01-23,Saturday,7,15,40,17,51,22,Winter,0,1,0.0,0.0,67.0,0.0,0,none,30.2,174.6,110.6,0.25,cloudy,340
2015-08-29,Saturday,6,56,51,19,47,32,Summer,0,1,0.0,0.0,82.1,0.0,0,none,18.3,109.3,299.3,0.5,clear,343
2014-07-12,Saturday,6,29,37,20,24,26,Summer,0,1,0.0,0.0,84.9,0.057,100,rain,0.0,120.1,,0.5,rain,8
2016-12-22,Thursday,7,13,30,17,27,21,Winter,0,0,0.0,0.0,67.0,0.0,0,none,0.0,15.3,122.5,0.79,cloudy,388
2018-09-02,Sunday,6,59,10,19,42,34,Autumn,0,1,0.0,0.0,78.8,0.291,100,rain,0.0,56.5,42.5,0.75,rain,721
2020-08-05,Wednesday,6,43,40,20,10,47,Summer,0,0,0.0,0.0,85.3,0.0,0,none,16.1,190.9,213.5,0.57,clear,644
2020-11-27,Friday,6,56,33,17,21,57,Autumn,1,0,0.0,0.0,70.6,1.83,100,rain,34.4,118.4,21.8,0.41,rain,642
2016-05-14,Saturday,6,28,48,20,7,12,Spring,0,1,0.0,0.0,76.4,2.094,100,rain,34.4,81.6,204.6,0.26,rain,322
2011-04-06,Wednesday,7,5,14,19,43,0,Spring,0,0,0.0,0.0,65.1,0.0,0,none,25.4,160.9,294.1,0.11,clear,327
2012-12-03,Monday,7,1,16,17,21,41,Winter,0,0,0.0,0.0,72.9,0.079,100,rain,20.8,179.8,131.8,0.67,rain,375
2010-03-29,Monday,7,14,24,19,38,23,Spring,0,0,0.0,0.0,61.4,0.0,0,none,18.3,326.8,299.8,0.5,clear,384
2023-01-08,Sunday,7,18,1,17,38,34,Winter,0,1,0.0,0.0,62.0,0.535,100,rain,32.2,1.7,122.1,0.56,rain,699
2017-02-20,Monday,6,56,6,18,14,35,Winter,0,0,0.0,0.0,63.8,0.849,100,rain,36.0,62.6,67.2,0.81,rain,340
2010-10-10,Sunday,7,19,59,18,56,26,Autumn,0,1,0.0,0.0,74.3,0.0,0,none,19.5,178.4,245.5,0.1,clear,350
2011-04-08,Friday,7,2,55,19,44,12,Spring,0,0,0.0,0.0,76.3,0.0,0,none,28.9,162.6,218.4,0.18,cloudy,376
2010-08-01,Sunday,6,40,55,20,14,17,Summer,0,1,0.0,0.0,86.9,0.0,0,none,0.0,255.2,322.7,0.72,clear,413
2016-09-28,Wednesday,7,13,20,19,10,2,Autumn,0,0,0.0,0.0,79.6,0.0,0,none,0.0,304.2,249.8,0.92,clear,345
2013-09-30,Monday,7,14,18,19,7,55,Autumn,0,0,0.0,0.0,80.3,0.023,100,rain,18.3,141.5,164.9,0.86,rain,356
2010-08-23,Monday,6,53,40,19,54,0,Summer,0,0,0.0,0.0,85.2,0.0,0,none,25.3,249.5,293.7,0.47,clear,360
2021-03-10,Wednesday,6,36,42,18,26,58,Spring,0,0,0.0,0.0,67.9,0.006,100,rain,35.0,156.9,69.0,0.9,rain,706
2011-08-21,Sunday,6,52,25,19,56,24,Summer,0,1,0.0,0.0,87.6,0.0,0,none,20.8,163.2,306.0,0.75,cloudy,351
2022-01-04,Tuesday,7,17,36,17,35,40,Winter,0,0,0.0,0.0,54.1,0.0,0,none,25.0,173.1,91.0,0.06,cloudy,684
2016-02-29,Monday,6,47,39,18,20,28,Winter,0,0,0.0,0.0,67.9,0.0,0,none,23.0,141.1,190.4,0.73,cloudy,311
2020-11-22,Sunday,6,52,27,17,22,55,Autumn,0,1,0.0,0.0,71.7,0.0,0,none,18.3,63.1,39.0,0.25,cloudy,748
2016-04-02,Saturday,7,9,0,19,41,5,Spring,0,1,0.0,0.0,61.2,0.0,0,none,26.2,313.4,296.7,0.84,clear,329
2011-10-25,Tuesday,7,29,42,18,40,59,Autumn,0,0,0.0,0.0,75.9,0.0,0,none,16.1,95.2,212.2,0.96,cloudy,403
2023-06-25,Sunday,6,22,36,20,25,45,Summer,0,1,0.0,0.0,86.6,0.0,0,none,21.9,197.9,197.2,0.25,cloudy,748
2016-04-04,Monday,7,6,39,19,42,16,Spring,0,0,0.0,0.0,69.5,0.0,0,none,17.2,191.7,309.8,0.91,clear,363
2022-10-25,Tuesday,7,29,57,18,40,42,Autumn,0,0,0.0,0.0,65.6,0.098,100,rain,45.8,321.1,152.8,0.0,rain,703
2018-08-17,Friday,6,50,20,20,0,14,Summer,0,0,0.0,0.0,86.4,0.0,0,none,16.1,188.3,109.4,0.21,cloudy,798
